"PlayerID","Team","Cap","JumperNo","Name","DOB","Height","Weight","Games","Goals","Seasons","Debut","Last"
8835,"RI","990","11","Bowden, Joel","1978-06-21","188","91","265 (110-1-154)","174 ","1996-2009","18y 36d","31y 55d"
8836,"RI","63","5","Thorp, Vic","1890-10-25","178","83","263 (116-3-144)","7 ","1910-1925","19y 187d","34y 322d"
8837,"RI","267","1","Bentley, Perce","1906-12-13","183","88","263 (176-3-84)","275 ","1925-1940","18y 231d","33y 290d"
8838,"RI","691","10","Sheedy, Kevin","1947-12-24","180","81","251 (166-2-83)","91 ","1967-1979","19y 126d","31y 132d"
8839,"RI","1071","8","Riewoldt, Jack","1988-10-31","193","92","248 (124-4-120)","602 ","2007-2018","18y 207d","29y 310d"
8840,"RI","580","3","Dean, Roger","1940-04-30","175","73","245 (133-2-110)","204 ","1957-1973","17y 116d","33y 138d"
8841,"RI","922","25","Gale, Brendon","1968-07-18","198","104","244 (110-1-133)","209 ","1990-2001","21y 256d","33y 66d"
6071,"RI","1050","3","Deledio, Brett","1987-04-18","188","88","243 (110-5-128)","182 ","2005-2016","17y 343d","29y 89d"
8842,"RI","745","18","Keane, Merv","1953-07-29","185","83","238 (149-2-87)","36 ","1972-1984","18y 303d","31y 34d"
8843,"RI","792","1","Lee, Mark","1959-03-29","199","96","233 (103-1-129)","94 ","1977-1991","18y 123d","32y 3d"
8844,"RI","1068","10","Edwards, Shane","1988-10-25","182","81","230 (113-5-112)","154 ","2007-2018","18y 177d","29y 316d"
8845,"RI","779","20","Jess, Jim","1955-01-25","189","85","223 (109-3-111)","175 ","1976-1988","21y 160d","33y 173d"
1841,"RI","759","33","Cloke, David","1955-01-28","196","100","219 (123-2-94)","272 ","1974-1982 1990-1991","19y 75d","36y 215d"
8846,"RI","1076","9","Cotchin, Trent","1990-04-07","185","85","219 (118-2-99)","123 ","2008-2018","18y 40d","28y 152d"
8847,"RI","684","8","Clay, Dick","1945-03-06","185","89","213 (152-2-59)","80 ","1966-1976","21y 55d","31y 70d"
8848,"RI","315","16","ONeill, Kevin","1908-03-20","175","79","209 (143-2-64)","12 ","1930-1941","22y 44d","33y 58d"
3117,"RI","744","16","Wood, Bryan","1954-04-03","185","85","209 (137-2-70)","85 ","1972-1982","18y 40d","28y 175d"
8849,"RI","983","2","Gaspar, Darren","1976-05-20","192","90","207 (90-0-117)","22 ","1996-2007","19y 322d","30y 343d"
8850,"RI","788","8","Roach, Michael","1958-10-09","193","92","200 (98-1-101)","607 ","1977-1989","18y 224d","30y 306d"
8851,"RI","1089","4","Martin, Dustin","1991-06-26","187","92","200 (109-2-89)","218 ","2010-2018","18y 272d","27y 72d"
8852,"RI","256","9","McCormack, Basil","1904-08-03","180","80","199 (135-3-61)","1 ","1925-1936","20y 272d","32y 33d"
8853,"RI","1082","18","Rance, Alex","1989-10-09","194","95","198 (105-2-91)","9 ","2009-2018","19y 177d","28y 332d"
8854,"RI","972","4","Rogers, Matthew","1973-11-25","185","90","197 (101-1-95)","163 ","1994-2004","20y 121d","30y 228d"
8855,"RI","341","20","Harris, Dick","1911-10-21","171","73","196 (134-2-60)","548 ","1934-1944","22y 196d","32y 331d"
8856,"RI","462","2","Wright, Roy","1929-02-23","188","103","195 (87-0-108)","127 ","1946-1959","17y 154d","30y 131d"
8857,"RI","35","1","Herbert, Barney","1889-02-20","188","96","192 (87-2-103)","90 ","1909-1912 1914-1921","20y 70d","32y 237d"
8858,"RI","39","4","James, Hughie","1890-05-04","185","89","188 (83-1-104)","119 ","1909-1916 1919-1923","19y 25d","33y 134d"
8859,"RI","1006","32","Tivendale, Greg","1979-04-19","185","85","188 (73-1-114)","125 ","1998-2008","19y 119d","29y 134d"
8860,"RI","689","4","Hart, Royce","1948-02-10","187","86","187 (136-2-49)","369 ","1967-1977","19y 64d","29y 156d"
8861,"RI","319","9","Bolger, Martin","1906-08-19","177","76","185 (127-2-56)","2 ","1930-1939","23y 271d","33y 21d"
8862,"RI","409","14","Oppy, Max","1924-10-14","175","81","185 (102-3-80)","29 ","1942-1954","17y 228d","29y 318d"
8863,"RI","436","32","Wilson, Bill","1924-10-18","173","75","185 (98-1-86)","225 ","1944-1954","19y 229d","29y 314d"
8864,"RI","255","8","Geddes, Allan","1903-11-04","173","74","182 (125-3-54)","14 ","1925-1935","21y 179d","31y 328d"
8865,"RI","293","13","Murdoch, Joe","1908-10-30","183","82","180 (134-2-44)","6 ","1927-1936","18y 210d","27y 311d"
8866,"RI","959","3","Kellaway, Duncan","1973-02-17","186","85","180 (85-1-94)","12 ","1993-2004","20y 80d","31y 117d"
8867,"RI","455","15","Rowe, Des","1925-11-19","182","83","175 (77-1-97)","24 ","1946-1957","20y 173d","31y 278d"
8868,"RI","1047","21","Tuck, Shane","1981-12-24","189","92","173 (67-4-102)","74 ","2004-2013","22y 192d","31y 258d"
8869,"RI","1003","39","Kellaway, Andrew","1975-11-23","190","90","172 (78-0-94)","30 ","1998-2006","22y 168d","30y 241d"
8870,"RI","390","22","Merrett, Leo","1920-04-05","178","73","170 (107-1-62)","53 ","1940-1949","20y 50d","29y 144d"
8871,"RI","459","24","Poulter, Ray","1929-03-10","183","92","170 (86-1-83)","351 ","1946-1956","17y 118d","27y 161d"
8872,"RI","525","29","Branton, Ron","1933-06-10","170","71","170 (58-3-109)","171 ","1953-1962","19y 312d","29y 76d"
874,"RI","1103","6","Grigg, Shaun","1988-04-19","190","85","170 (97-2-71)","86 ","2011-2018","22y 339d","30y 140d"
3958,"RI","966","17","Broderick, Paul","1970-01-03","178","85","169 (92-1-76)","90 ","1994-2001","24y 82d","31y 262d"
8873,"RI","992","6","Chaffey, Mark","1977-05-06","178","82","166 (70-0-96)","34 ","1997-2006","19y 348d","29y 119d"
8874,"RI","943","10","Daffy, Nick","1973-05-11","183","85","165 (86-1-78)","181 ","1992-2001","18y 322d","28y 127d"
8875,"RI","317","7","Martin, Ray","1909-11-18","173","73","159 (111-2-46)","135 ","1930 1932-1940","20y 173d","30y 315d"
8876,"RI","724","21","Balme, Neil","1952-01-15","194","96","159 (97-3-59)","229 ","1970-1979","18y 212d","27y 166d"
8877,"RI","168","17","Don, Donald","1900-08-17","175","76","158 (94-2-62)","157 ","1917-1928","16y 291d","28y 43d"
3222,"RI","1105","14","Houli, Bachar","1988-05-12","180","84","158 (87-2-69)","31 ","2011-2018","22y 316d","30y 117d"
8878,"RI","1048","23","Jackson, Daniel","1986-04-25","188","91","156 (59-4-93)","61 ","2004-2014","18y 83d","28y 79d"
8879,"RI","795","19","Strachan, Greg","1958-09-05","188","89","154 (81-1-72)","8 ","1978-1987","19y 208d","28y 267d"
8880,"RI","1057","41","Foley, Nathan","1985-09-08","178","79","154 (64-3-87)","44 ","2005-2014","19y 261d","28y 364d"
8881,"RI","1107","5","Ellis, Brandon","1993-08-03","181","82","153 (91-1-61)","49 ","2012-2018","18y 239d","25y 22d"
8882,"RI","603","25","Patterson, Michael","1941-01-07","193","96","152 (70-2-80)","73 ","1959-1969","18y 171d","28y 228d"
6241,"RI","810","22","Rowlings, Barry","1950-08-21","178","77","152 (79-1-72)","117 ","1979-1986","28y 257d","35y 360d"
8883,"RI","105","22","Hall, Clarrie","1890-01-18","160","64","150 (70-0-80)","169 ","1912-1922 1924","22y 177d","34y 246d"
8884,"RI","572","5","Crowe, Neville","1937-06-01","193","96","150 (63-2-85)","84 ","1957-1967","19y 325d","30y 100d"
8885,"RI","352","24","Smeaton, George","1917-05-27","183","86","149 (95-2-52)","36 ","1935-1942 1944-1946","18y 47d","29y 96d"
8886,"RI","393","9","Perkins, Bill","1920-02-10","185","83","148 (95-2-51)","0 ","1940-1949","20y 133d","29y 177d"
8887,"RI","476","19","Spring, Geoff","1925-04-20","170","68","147 (69-2-76)","63 ","1948-1957","22y 363d","32y 105d"
8888,"RI","583","15","Swift, Fred","1938-07-06","183","83","146 (58-2-86)","41 ","1958-1967","19y 280d","29y 79d"
8889,"RI","590","1","Guinane, Paddy","1939-01-31","191","96","146 (67-3-76)","216 ","1958-1968","19y 169d","29y 213d"
8890,"RI","688","37","Green, Mike","1948-05-14","193","95","146 (101-0-45)","83 ","1966-1971 1973-1975","18y 98d","27y 129d"
4105,"RI","879","34","Hogg, Jeff","1966-10-15","190","89","144 (41-0-103)","306 ","1986-1993","19y 179d","26y 317d"
8891,"RI","934","41","Turner, Scott","1970-05-31","198","99","144 (61-0-83)","33 ","1991-1999","20y 296d","29y 88d"
8784,"RI","923","6","Naish, Chris","1971-09-27","172","71","143 (59-1-83)","212 ","1990-1997","18y 185d","25y 316d"
8892,"RI","257","18","OHalloran, Tom","1904-12-24","185","80","142 (99-1-42)","120 ","1925-1934","20y 129d","29y 293d"
8893,"RI","413","5","Morris, Bill","1921-04-24","188","86","140 (85-2-53)","98 ","1942 1944-1951","21y 64d","30y 130d"
7391,"RI","852","35","Pickering, Michael","1963-11-30","187","80","136 (46-0-90)","160 ","1984-1991","20y 122d","27y 274d"
247,"RI","776","4","Raines, Geoff","1956-08-10","180","78","134 (77-3-54)","55 ","1976-1982","19y 258d","26y 46d"
8894,"RI","302","6","Judkins, Stan","1907-10-04","166","61","133 (100-2-31)","5 ","1928-1936","20y 242d","28y 330d"
8895,"RI","305","11","Foster, Bert","1906-08-19","185","89","133 (93-1-39)","65 ","1928-1936","21y 358d","30y 17d"
8896,"RI","899","30","Free, Tony","1969-06-27","178","79","133 (46-0-87)","46 ","1987-1996","18y 49d","26y 305d"
8897,"RI","176","10","Smith, Jimmy","1899-01-25","178","76","132 (76-1-55)","40 ","1917-1926","18y 205d","27y 201d"
8898,"RI","648","40","Brown, Billy","1942-10-09","171","64","130 (78-1-51)","124 ","1963-1971","20y 207d","28y 344d"
5115,"RI","999","5","Ottens, Brad","1980-01-25","202","108","129 (53-0-76)","152 ","1998-2004","18y 63d","24y 188d"
8899,"RI","64","3","Maybury, Percy","1891-09-24","175","73","128 (45-1-82)","61 ","1910-1919","18y 232d","28y 17d"
2363,"RI","164","29","Hislop, Max","1895-08-25","178","76","128 (77-0-51)","4 ","1917-1924 1927","21y 260d","31y 346d"
3281,"RI","289","14","Baggott, Jack","1906-07-20","182","76","128 (95-2-31)","140 ","1927-1935","20y 284d","29y 70d"
8900,"RI","561","11","Simpson, Tom","1935-04-06","174","74","126 (37-2-87)","6 ","1956-1963","21y 15d","28y 154d"
8901,"RI","1100","2","Grimes, Dylan","1991-07-16","193","90","126 (79-0-47)","3 ","2010-2018","19y 44d","27y 52d"
8902,"RI","673","17","Richardson, Barry","1946-01-22","191","83","125 (88-1-36)","134 ","1965-1974","19y 87d","28y 249d"
7945,"RI","829","13","Egan, Phil","1963-02-09","180","80","125 (49-0-76)","117 ","1982-1990","19y 39d","27y 190d"
7077,"RI","984","16","Holland, Ben","1977-05-10","198","100","125 (62-0-63)","124 ","1996-2003","18y 339d","26y 106d"
8903,"RI","443","21","Fraser, Don","1922-10-24","183","87","124 (65-1-58)","125 ","1945-1952","22y 179d","29y 311d"
8904,"RI","479","3","Rowe, Havel","1928-05-08","178","73","124 (60-2-62)","43 ","1948-1957","20y 7d","29y 80d"
258,"RI","903","4","Lambert, Craig","1968-10-05","178","84","123 (33-0-90)","53 ","1988-1993","19y 182d","24y 327d"
8905,"RI","376","2","Edwards, Bert","1914-12-22","173","75","122 (81-1-40)","22 ","1938-1945","23y 150d","30y 218d"
8906,"RI","307","4","Sheahan, Maurie","1905-12-24","180","91","121 (82-2-37)","3 ","1929-1936","23y 124d","30y 256d"
8907,"RI","780","7","Malthouse, Mick","1953-08-17","180","76","121 (75-2-44)","10 ","1976-1983","22y 321d","29y 284d"
1202,"RI","633","24","Barrot, Bill","1944-05-06","180","82","120 (62-0-58)","91 ","1961-1970","17y 105d","26y 94d"
5264,"RI","816","34","Landy, Graeme","1954-05-31","183","85","120 (62-0-58)","38 ","1979-1986","25y 65d","32y 91d"
6648,"RI","1084","29","Vickery, Ty","1990-05-31","200","100","119 (56-2-61)","158 ","2009-2016","19y 13d","26y 75d"
8908,"RI","415","10","Burge, Fred","1923-09-06","174","75","118 (67-1-50)","105 ","1942-1950","18y 322d","26y 354d"
8909,"RI","646","9","Northey, John","1943-06-29","175","69","118 (80-1-37)","192 ","1963-1970","19y 295d","27y 54d"
8910,"RI","767","11","Monteath, Bruce","1955-09-20","188","85","118 (68-2-48)","198 ","1975-1980","19y 197d","25y 7d"
8911,"RI","831","17","Rioli, Maurice","1957-09-01","175","76","118 (48-0-70)","80 ","1982-1987","24y 200d","29y 361d"
69,"RI","982","29","Torney, Jason","1977-06-16","187","84","118 (59-1-58)","16 ","1995-2002","18y 28d","25y 76d"
8912,"RI","324","23","Strang, Gordon","1908-02-10","185","83","116 (86-1-29)","108 ","1931-1936 1938","23y 81d","30y 198d"
8913,"RI","484","7","Cooke, Allan","1930-04-09","185","85","116 (54-1-61)","54 ","1949-1958","19y 21d","28y 24d"
52,"RI","1034","17","Johnson, Kane","1978-03-15","187","85","116 (39-2-75)","32 ","2003-2008","25y 13d","30y 169d"
8914,"RI","1117","31","Vlastuin, Nick","1994-04-19","187","87","116 (73-0-43)","25 ","2013-2018","19y 7d","24y 140d"
8915,"RI","694","24","Bond, Graeme","1949-11-27","175","76","115 (78-1-36)","61 ","1967-1973 1975-1977","17y 209d","27y 126d"
8916,"RI","774","5","Dunne, Emmett","1956-06-11","197","99","115 (69-2-44)","56 ","1976-1983","19y 304d","27y 77d"
5492,"RI","11","10","Mahoney, Bill","1885-01-01","170","67","114 (44-1-69)","53 ","1908-1911 1913-1915 1920","23y 122d","35y 240d"
8917,"RI","150","16","Harley, Frank","1895-06-29","178","73","114 (60-1-53)","66 ","1915-1917 1919-1925","20y 46d","30y 75d"
5369,"RI","699","5","Hunt, Rex","1949-03-07","191","97","113 (82-1-30)","121 ","1968-1974","19y 65d","25y 72d"
8918,"RI","1025","15","Pettifer, Kayne","1982-01-22","183","81","113 (41-1-71)","132 ","2001-2009","19y 152d","27y 134d"
4127,"RI","345","19","Symons, Jack","1912-05-11","185","93","111 (70-1-40)","71 ","1934-1944","22y 57d","32y 2d"
8919,"RI","73","11","Reeves, Syd","1891-08-29","177","67","110 (33-2-75)","7 ","1910-1919","18y 335d","28y 15d"
1939,"RI","735","38","Morris, Kevin","1950-08-20","180","84","110 (75-0-35)","71 ","1971-1976","20y 298d","26y 8d"
8920,"RI","909","26","Leys, Brian","1968-02-07","190","94","110 (37-0-73)","19 ","1988-1994","20y 90d","26y 188d"
8921,"RI","378","11","Priestley, Charlie","1916-06-22","180","85","109 (72-0-37)","12 ","1938-1947","22y 10d","31y 69d"
152,"RI","1055","30","Tambling, Richard","1986-09-12","180","80","108 (41-3-64)","61 ","2005-2010","18y 231d","23y 309d"
8922,"RI","353","27","Hull, Ian","1916-06-20","183","88","107 (67-0-40)","42 ","1936-1942 1945","19y 317d","28y 361d"
8923,"RI","386","23","Bawden, Bob","1917-02-28","191","93","107 (71-1-35)","107 ","1939-1945","22y 123d","28y 185d"
8924,"RI","1069","28","King, Jake","1984-03-26","178","82","107 (43-4-60)","79 ","2007-2014","23y 25d","30y 10d"
8925,"RI","1092","12","Astbury, David","1991-02-26","195","96","106 (55-2-49)","8 ","2010-2018","19y 51d","27y 192d"
8926,"RI","14","2","Ohlson, Ted","1886-10-15","177","84","105 (37-1-67)","36 ","1908-1915","21y 200d","28y 233d"
8927,"RI","348","15","Cotter, Jack","1915-01-08","180","80","105 (67-1-37)","0 ","1935-1941","20y 165d","26y 241d"
496,"RI","1064","16","McGuane, Luke","1987-02-12","192","90","105 (36-4-65)","39 ","2006-2013","19y 90d","26y 186d"
8764,"RI","1065","35","White, Matt","1987-04-15","180","82","105 (44-4-57)","54 ","2006-2013","19y 49d","26y 138d"
8928,"RI","516","33","Cations, Allan","1932-10-10","185","87","104 (41-0-63)","8 ","1952-1957 1959","19y 213d","26y 239d"
8929,"RI","839","6","Palm, David","1958-07-07","179","81","104 (38-0-66)","38 ","1983-1988","24y 262d","30y 23d"
8930,"RI","594","12","Richardson, Alan","1940-11-19","184","96","103 (49-2-52)","30 ","1959-1969","18y 150d","28y 186d"
8931,"RI","1102","30","Conca, Reece","1992-08-12","181","83","103 (58-1-44)","23 ","2011-2018","18y 224d","26y 25d"
8932,"RI","318","25","Zschech, Eric","1909-06-19","174","73","102 (78-1-23)","16 ","1930-1935","20y 325d","26y 101d"
8933,"RI","340","22","Guinane, Danny","1911-05-18","179","100","102 (65-0-37)","1 ","1934-1939 1942-1943","22y 352d","32y 81d"
3704,"RI","367","18","Crane, Jack","1913-08-26","191","84","102 (66-0-36)","25 ","1937-1942","23y 262d","28y 361d"
8934,"RI","563","26","Saddington, Col","1937-06-26","180","89","102 (34-1-67)","10 ","1956-1962","18y 307d","25y 53d"
8935,"RI","598","19","Grimmond, Dick","1938-07-06","179","73","102 (27-2-73)","6 ","1959-1964","20y 321d","26y 47d"
2087,"RI","1023","27","Krakouer, Andrew","1983-02-04","176","76","102 (34-0-68)","102 ","2001-2007","18y 97d","24y 174d"
8936,"RI","308","33","Heifner, Fred","1909-08-23","180","86","100 (73-2-25)","19 ","1929-1935","19y 254d","26y 36d"
1026,"RI","958","35","Bond, Chris","1969-01-26","178","81","100 (50-1-49)","32 ","1993-1997","24y 87d","28y 216d"
5265,"RI","857","23","Poole, Trevor","1964-04-23","188","90","99 (30-0-69)","56 ","1984-1989","20y 47d","25y 90d"
8937,"RI","1012","20","Hall, Ray","1980-10-27","196","96","99 (41-0-58)","28 ","1999 2001-2006","18y 304d","25y 303d"
8938,"RI","951","21","Bulluss, Paul","1970-01-23","194","95","97 (42-1-54)","20 ","1993-1998","23y 64d","28y 219d"
8939,"RI","279","7","Weidner, Harry","1907-03-03","175","72","96 (67-1-28)","128 ","1926-1932","19y 66d","25y 128d"
8940,"RI","400","31","Maguire, Leo","1920-06-23","188","97","96 (55-1-40)","4 ","1941-1948","21y 12d","28y 73d"
8941,"RI","597","30","Cameron, Barry","1939-06-06","184","87","96 (38-0-58)","21 ","1959-1966","19y 344d","27y 82d"
7182,"RI","736","9","McKellar, Craig","1949-12-08","196","93","96 (70-1-25)","25 ","1971-1975","21y 207d","25y 272d"
8942,"RI","106","14","Moffatt, Dave","1892-05-18","188","92","95 (42-0-53)","25 ","1912-1917 1919-1920","20y 56d","28y 137d"
8943,"RI","490","1","Nix, John","1931-12-25","178","79","95 (44-0-51)","18 ","1949-1956","17y 189d","24y 174d"
8944,"RI","807","2","Wiley, Robert","1955-03-24","178","80","95 (57-1-37)","127 ","1979-1983","24y 14d","28y 156d"
1904,"RI","197","1","Minogue, Dan","1891-09-04","180","87","94 (55-1-38)","38 ","1920-1925","28y 240d","33y 282d"
8945,"RI","554","28","Langridge, Ted","1936-10-22","171","76","94 (29-2-63)","149 ","1955-1962","18y 211d","25y 307d"
8946,"RI","457","27","Stokes, Ray","1924-05-21","180","84","93 (56-1-36)","23 ","1946-1951","21y 362d","27y 103d"
8947,"RI","1032","31","Hyde, Chris","1982-08-09","186","83","93 (26-1-66)","39 ","2002-2008","19y 330d","25y 324d"
4878,"RI","1053","5","Simmonds, Troy","1978-07-13","197","99","93 (33-1-59)","66 ","2005-2010","26y 257d","31y 326d"
8948,"RI","550","14","McDonald, Ron","1933-08-12","189","83","92 (33-2-57)","84 ","1955-1960","21y 254d","27y 1d"
3653,"RI","881","31","Bower, Brendan","1966-08-04","188","78","92 (29-0-63)","19 ","1986-1991","19y 265d","25y"
8949,"RI","1024","24","Coughlan, Mark","1982-04-20","185","85","92 (32-1-59)","39 ","2001-2006 2009","19y 37d","27y 130d"
3938,"RI","970","1","Gale, Michael","1966-12-21","188","93","91 (47-1-43)","20 ","1994-1998","27y 95d","31y 252d"
4901,"RI","965","7","Prescott, Ashley","1972-09-11","186","88","90 (47-1-42)","15 ","1993-1998","20y 345d","25y 353d"
8950,"RI","136","2","Bayliss, George","1895-03-30","179","75","89 (54-0-35)","217 ","1914 1916-1923","19y 145d","28y 148d"
8951,"RI","207","11","Morris, Mel","1895-06-08","178","76","89 (49-1-39)","148 ","1921-1926","25y 340d","31y 74d"
8952,"RI","528","35","Davie, Brian","1934-08-31","183","84","89 (35-1-53)","36 ","1953-1959","18y 244d","24y 349d"
8953,"RI","557","38","Morris, Peter","1933-07-26","178","73","89 (31-2-56)","103 ","1955-1960","21y 355d","27y 32d"
8954,"RI","596","10","Gahan, Graeme","1942-01-10","185","86","89 (29-2-58)","7 ","1959-1966","17y 119d","24y 215d"
8955,"RI","927","27","Maxfield, Stuart","1972-04-09","178","82","89 (35-1-53)","65 ","1990-1995","18y 34d","23y 167d"
8956,"RI","488","31","Dillon, Kevin","1924-12-23","175","77","88 (34-1-53)","4 ","1949-1955","24y 163d","30y 172d"
8957,"RI","674","28","Strang, Geoff","1944-05-09","185","86","88 (59-1-28)","0 ","1965-1971","20y 345d","27y 69d"
8958,"RI","697","7","Walsh, Wayne","1946-05-07","178","76","88 (61-2-25)","30 ","1968 1972-1975 1977-1978","21y 349d","32y 20d"
7472,"RI","734","1","Cumming, Daryl","1951-05-15","175","72","88 (62-1-25)","64 ","1971-1976","20y 14d","25y 28d"
8959,"RI","127","32","Hughes, Frank","1894-02-26","175","70","87 (53-0-34)","51 ","1914-1915 1919-1923","20y 72d","29y 82d"
8960,"RI","793","14","Tempany, Bruce","1958-12-22","189","85","87 (50-2-35)","33 ","1977-1983","18y 248d","24y 248d"
8961,"RI","1046","40","Moore, Kelvin","1984-03-25","190","84","87 (22-1-64)","12 ","2004-2010 2012","20y 72d","28y 125d"
8962,"RI","1110","38","Morris, Steven","1988-12-31","185","83","87 (47-1-39)","12 ","2012-2017","23y 89d","28y 120d"
8963,"RI","382","6","Scott, Jack","1915-10-27","188","89","86 (55-1-30)","43 ","1939-1945","23y 177d","29y 281d"
3061,"RI","742","6","Sproule, Paul","1944-12-16","179","76","86 (61-1-24)","93 ","1972-1975","27y 128d","30y 278d"
